# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NLJBGOEE_05325	GENE_NLJBGOEE_05325	TRANSCRIPT_NLJBGOEE_05325	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05326	GENE_NLJBGOEE_05326	TRANSCRIPT_NLJBGOEE_05326	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05327	GENE_NLJBGOEE_05327	TRANSCRIPT_NLJBGOEE_05327	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05328	GENE_NLJBGOEE_05328	TRANSCRIPT_NLJBGOEE_05328	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05329	GENE_NLJBGOEE_05329	TRANSCRIPT_NLJBGOEE_05329	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05330	GENE_NLJBGOEE_05330	TRANSCRIPT_NLJBGOEE_05330	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05331	GENE_NLJBGOEE_05331	TRANSCRIPT_NLJBGOEE_05331	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05332	GENE_NLJBGOEE_05332	TRANSCRIPT_NLJBGOEE_05332	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05333	GENE_NLJBGOEE_05333	TRANSCRIPT_NLJBGOEE_05333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05334	GENE_NLJBGOEE_05334	TRANSCRIPT_NLJBGOEE_05334	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05335	GENE_NLJBGOEE_05335	TRANSCRIPT_NLJBGOEE_05335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05336	GENE_NLJBGOEE_05336	TRANSCRIPT_NLJBGOEE_05336	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05337	GENE_NLJBGOEE_05337	TRANSCRIPT_NLJBGOEE_05337	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05338	GENE_NLJBGOEE_05338	TRANSCRIPT_NLJBGOEE_05338	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05339	GENE_NLJBGOEE_05339	TRANSCRIPT_NLJBGOEE_05339	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05340	GENE_NLJBGOEE_05340	TRANSCRIPT_NLJBGOEE_05340	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05341	GENE_NLJBGOEE_05341	TRANSCRIPT_NLJBGOEE_05341	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05342	GENE_NLJBGOEE_05342	TRANSCRIPT_NLJBGOEE_05342	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_05343	GENE_NLJBGOEE_05343	TRANSCRIPT_NLJBGOEE_05343	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05344	GENE_NLJBGOEE_05344	TRANSCRIPT_NLJBGOEE_05344	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05345	GENE_NLJBGOEE_05345	TRANSCRIPT_NLJBGOEE_05345	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05346	GENE_NLJBGOEE_05346	TRANSCRIPT_NLJBGOEE_05346	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05349	GENE_NLJBGOEE_05349	TRANSCRIPT_NLJBGOEE_05349	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05350	GENE_NLJBGOEE_05350	TRANSCRIPT_NLJBGOEE_05350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05351	GENE_NLJBGOEE_05351	TRANSCRIPT_NLJBGOEE_05351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05352	GENE_NLJBGOEE_05352	TRANSCRIPT_NLJBGOEE_05352	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05353	GENE_NLJBGOEE_05353	TRANSCRIPT_NLJBGOEE_05353	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05354	GENE_NLJBGOEE_05354	TRANSCRIPT_NLJBGOEE_05354	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05355	GENE_NLJBGOEE_05355	TRANSCRIPT_NLJBGOEE_05355	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05356	GENE_NLJBGOEE_05356	TRANSCRIPT_NLJBGOEE_05356	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05357	GENE_NLJBGOEE_05357	TRANSCRIPT_NLJBGOEE_05357	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05358	GENE_NLJBGOEE_05358	TRANSCRIPT_NLJBGOEE_05358	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05359	GENE_NLJBGOEE_05359	TRANSCRIPT_NLJBGOEE_05359	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05360	GENE_NLJBGOEE_05360	TRANSCRIPT_NLJBGOEE_05360	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05361	GENE_NLJBGOEE_05361	TRANSCRIPT_NLJBGOEE_05361	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_05362	GENE_NLJBGOEE_05362	TRANSCRIPT_NLJBGOEE_05362	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05363	GENE_NLJBGOEE_05363	TRANSCRIPT_NLJBGOEE_05363	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05364	GENE_NLJBGOEE_05364	TRANSCRIPT_NLJBGOEE_05364	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05365	GENE_NLJBGOEE_05365	TRANSCRIPT_NLJBGOEE_05365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05366	GENE_NLJBGOEE_05366	TRANSCRIPT_NLJBGOEE_05366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05367	GENE_NLJBGOEE_05367	TRANSCRIPT_NLJBGOEE_05367	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05368	GENE_NLJBGOEE_05368	TRANSCRIPT_NLJBGOEE_05368	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05370	GENE_NLJBGOEE_05370	TRANSCRIPT_NLJBGOEE_05370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05371	GENE_NLJBGOEE_05371	TRANSCRIPT_NLJBGOEE_05371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05372	GENE_NLJBGOEE_05372	TRANSCRIPT_NLJBGOEE_05372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05373	GENE_NLJBGOEE_05373	TRANSCRIPT_NLJBGOEE_05373	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05374	GENE_NLJBGOEE_05374	TRANSCRIPT_NLJBGOEE_05374	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05375	GENE_NLJBGOEE_05375	TRANSCRIPT_NLJBGOEE_05375	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05376	GENE_NLJBGOEE_05376	TRANSCRIPT_NLJBGOEE_05376	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05377	GENE_NLJBGOEE_05377	TRANSCRIPT_NLJBGOEE_05377	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05378	GENE_NLJBGOEE_05378	TRANSCRIPT_NLJBGOEE_05378	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05379	GENE_NLJBGOEE_05379	TRANSCRIPT_NLJBGOEE_05379	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05380	GENE_NLJBGOEE_05380	TRANSCRIPT_NLJBGOEE_05380	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05381	GENE_NLJBGOEE_05381	TRANSCRIPT_NLJBGOEE_05381	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NLJBGOEE_05382	GENE_NLJBGOEE_05382	TRANSCRIPT_NLJBGOEE_05382	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05383	GENE_NLJBGOEE_05383	TRANSCRIPT_NLJBGOEE_05383	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05384	GENE_NLJBGOEE_05384	TRANSCRIPT_NLJBGOEE_05384	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05385	GENE_NLJBGOEE_05385	TRANSCRIPT_NLJBGOEE_05385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05386	GENE_NLJBGOEE_05386	TRANSCRIPT_NLJBGOEE_05386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05387	GENE_NLJBGOEE_05387	TRANSCRIPT_NLJBGOEE_05387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05388	GENE_NLJBGOEE_05388	TRANSCRIPT_NLJBGOEE_05388	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05393	GENE_NLJBGOEE_05393	TRANSCRIPT_NLJBGOEE_05393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05394	GENE_NLJBGOEE_05394	TRANSCRIPT_NLJBGOEE_05394	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05395	GENE_NLJBGOEE_05395	TRANSCRIPT_NLJBGOEE_05395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05396	GENE_NLJBGOEE_05396	TRANSCRIPT_NLJBGOEE_05396	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05397	GENE_NLJBGOEE_05397	TRANSCRIPT_NLJBGOEE_05397	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05398	GENE_NLJBGOEE_05398	TRANSCRIPT_NLJBGOEE_05398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05399	GENE_NLJBGOEE_05399	TRANSCRIPT_NLJBGOEE_05399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05400	GENE_NLJBGOEE_05400	TRANSCRIPT_NLJBGOEE_05400	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05401	GENE_NLJBGOEE_05401	TRANSCRIPT_NLJBGOEE_05401	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05404	GENE_NLJBGOEE_05404	TRANSCRIPT_NLJBGOEE_05404	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05405	GENE_NLJBGOEE_05405	TRANSCRIPT_NLJBGOEE_05405	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05406	GENE_NLJBGOEE_05406	TRANSCRIPT_NLJBGOEE_05406	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05407	GENE_NLJBGOEE_05407	TRANSCRIPT_NLJBGOEE_05407	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05408	GENE_NLJBGOEE_05408	TRANSCRIPT_NLJBGOEE_05408	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05409	GENE_NLJBGOEE_05409	TRANSCRIPT_NLJBGOEE_05409	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05410	GENE_NLJBGOEE_05410	TRANSCRIPT_NLJBGOEE_05410	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_05411	GENE_NLJBGOEE_05411	TRANSCRIPT_NLJBGOEE_05411	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05412	GENE_NLJBGOEE_05412	TRANSCRIPT_NLJBGOEE_05412	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05413	GENE_NLJBGOEE_05413	TRANSCRIPT_NLJBGOEE_05413	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05414	GENE_NLJBGOEE_05414	TRANSCRIPT_NLJBGOEE_05414	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05415	GENE_NLJBGOEE_05415	TRANSCRIPT_NLJBGOEE_05415	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05416	GENE_NLJBGOEE_05416	TRANSCRIPT_NLJBGOEE_05416	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05417	GENE_NLJBGOEE_05417	TRANSCRIPT_NLJBGOEE_05417	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05418	GENE_NLJBGOEE_05418	TRANSCRIPT_NLJBGOEE_05418	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05419	GENE_NLJBGOEE_05419	TRANSCRIPT_NLJBGOEE_05419	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05420	GENE_NLJBGOEE_05420	TRANSCRIPT_NLJBGOEE_05420	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_05421	GENE_NLJBGOEE_05421	TRANSCRIPT_NLJBGOEE_05421	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05422	GENE_NLJBGOEE_05422	TRANSCRIPT_NLJBGOEE_05422	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05423	GENE_NLJBGOEE_05423	TRANSCRIPT_NLJBGOEE_05423	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05424	GENE_NLJBGOEE_05424	TRANSCRIPT_NLJBGOEE_05424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05425	GENE_NLJBGOEE_05425	TRANSCRIPT_NLJBGOEE_05425	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05426	GENE_NLJBGOEE_05426	TRANSCRIPT_NLJBGOEE_05426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05427	GENE_NLJBGOEE_05427	TRANSCRIPT_NLJBGOEE_05427	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05428	GENE_NLJBGOEE_05428	TRANSCRIPT_NLJBGOEE_05428	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05429	GENE_NLJBGOEE_05429	TRANSCRIPT_NLJBGOEE_05429	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05430	GENE_NLJBGOEE_05430	TRANSCRIPT_NLJBGOEE_05430	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05431	GENE_NLJBGOEE_05431	TRANSCRIPT_NLJBGOEE_05431	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05432	GENE_NLJBGOEE_05432	TRANSCRIPT_NLJBGOEE_05432	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05433	GENE_NLJBGOEE_05433	TRANSCRIPT_NLJBGOEE_05433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05434	GENE_NLJBGOEE_05434	TRANSCRIPT_NLJBGOEE_05434	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05435	GENE_NLJBGOEE_05435	TRANSCRIPT_NLJBGOEE_05435	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05442	GENE_NLJBGOEE_05442	TRANSCRIPT_NLJBGOEE_05442	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05443	GENE_NLJBGOEE_05443	TRANSCRIPT_NLJBGOEE_05443	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05444	GENE_NLJBGOEE_05444	TRANSCRIPT_NLJBGOEE_05444	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05445	GENE_NLJBGOEE_05445	TRANSCRIPT_NLJBGOEE_05445	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05446	GENE_NLJBGOEE_05446	TRANSCRIPT_NLJBGOEE_05446	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05447	GENE_NLJBGOEE_05447	TRANSCRIPT_NLJBGOEE_05447	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05448	GENE_NLJBGOEE_05448	TRANSCRIPT_NLJBGOEE_05448	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05449	GENE_NLJBGOEE_05449	TRANSCRIPT_NLJBGOEE_05449	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05450	GENE_NLJBGOEE_05450	TRANSCRIPT_NLJBGOEE_05450	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05451	GENE_NLJBGOEE_05451	TRANSCRIPT_NLJBGOEE_05451	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05452	GENE_NLJBGOEE_05452	TRANSCRIPT_NLJBGOEE_05452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05453	GENE_NLJBGOEE_05453	TRANSCRIPT_NLJBGOEE_05453	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05454	GENE_NLJBGOEE_05454	TRANSCRIPT_NLJBGOEE_05454	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05455	GENE_NLJBGOEE_05455	TRANSCRIPT_NLJBGOEE_05455	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05456	GENE_NLJBGOEE_05456	TRANSCRIPT_NLJBGOEE_05456	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05457	GENE_NLJBGOEE_05457	TRANSCRIPT_NLJBGOEE_05457	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05458	GENE_NLJBGOEE_05458	TRANSCRIPT_NLJBGOEE_05458	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05459	GENE_NLJBGOEE_05459	TRANSCRIPT_NLJBGOEE_05459	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05460	GENE_NLJBGOEE_05460	TRANSCRIPT_NLJBGOEE_05460	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_05461	GENE_NLJBGOEE_05461	TRANSCRIPT_NLJBGOEE_05461	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05462	GENE_NLJBGOEE_05462	TRANSCRIPT_NLJBGOEE_05462	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05463	GENE_NLJBGOEE_05463	TRANSCRIPT_NLJBGOEE_05463	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05464	GENE_NLJBGOEE_05464	TRANSCRIPT_NLJBGOEE_05464	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05465	GENE_NLJBGOEE_05465	TRANSCRIPT_NLJBGOEE_05465	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05466	GENE_NLJBGOEE_05466	TRANSCRIPT_NLJBGOEE_05466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05467	GENE_NLJBGOEE_05467	TRANSCRIPT_NLJBGOEE_05467	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05468	GENE_NLJBGOEE_05468	TRANSCRIPT_NLJBGOEE_05468	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_05469	GENE_NLJBGOEE_05469	TRANSCRIPT_NLJBGOEE_05469	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_05470	GENE_NLJBGOEE_05470	TRANSCRIPT_NLJBGOEE_05470	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05471	GENE_NLJBGOEE_05471	TRANSCRIPT_NLJBGOEE_05471	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_05472	GENE_NLJBGOEE_05472	TRANSCRIPT_NLJBGOEE_05472	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05473	GENE_NLJBGOEE_05473	TRANSCRIPT_NLJBGOEE_05473	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05474	GENE_NLJBGOEE_05474	TRANSCRIPT_NLJBGOEE_05474	protein_coding	0	0	3	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1
NLJBGOEE_05475	GENE_NLJBGOEE_05475	TRANSCRIPT_NLJBGOEE_05475	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05476	GENE_NLJBGOEE_05476	TRANSCRIPT_NLJBGOEE_05476	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05477	GENE_NLJBGOEE_05477	TRANSCRIPT_NLJBGOEE_05477	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05478	GENE_NLJBGOEE_05478	TRANSCRIPT_NLJBGOEE_05478	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05479	GENE_NLJBGOEE_05479	TRANSCRIPT_NLJBGOEE_05479	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05480	GENE_NLJBGOEE_05480	TRANSCRIPT_NLJBGOEE_05480	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05481	GENE_NLJBGOEE_05481	TRANSCRIPT_NLJBGOEE_05481	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
NLJBGOEE_05482	GENE_NLJBGOEE_05482	TRANSCRIPT_NLJBGOEE_05482	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05483	GENE_NLJBGOEE_05483	TRANSCRIPT_NLJBGOEE_05483	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05484	GENE_NLJBGOEE_05484	TRANSCRIPT_NLJBGOEE_05484	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
